legid,temperature_category,weather_group
#25:15856,comfortable,Clouds
#22:16038,comfortable,Clouds
#24:15969,comfortable,Clouds
#24:21777,comfortable,Clouds
#22:21857,comfortable,Clouds
#23:21825,comfortable,Clouds
#23:21828,comfortable,Clouds
#24:21781,comfortable,Clouds
#25:21739,comfortable,Clouds
#24:21776,comfortable,Clouds
#25:21734,comfortable,Clouds
#22:21856,comfortable,Clouds
#25:13219,comfortable,Clouds
#24:14310,comfortable,Clouds
#29:3907,comfortable,Clouds
#25:14275,comfortable,Clouds
#26:4001,comfortable,Clouds
#22:14504,comfortable,Clouds
#26:4047,comfortable,Clouds
#24:14444,comfortable,Clouds
#22:14647,comfortable,Clouds
#26:4090,comfortable,Clouds
#23:14623,comfortable,Clouds
#22:14648,comfortable,Clouds
#25:14560,comfortable,Clouds
#22:14658,comfortable,Clouds
#23:14634,comfortable,Clouds
#24:14596,comfortable,Clouds
#25:14561,comfortable,Clouds
#22:14659,comfortable,Clouds
#23:14635,comfortable,Clouds
#24:14720,comfortable,Clouds
#23:14900,comfortable,Clouds
#28:4122,comfortable,Clouds
#24:14861,comfortable,Clouds
#29:4089,comfortable,Clouds
#25:14826,comfortable,Clouds
#24:14862,comfortable,Clouds
#25:14827,comfortable,Clouds
#25:14829,comfortable,Clouds
#24:14869,comfortable,Clouds
#25:15141,comfortable,Clouds
#22:15237,comfortable,Clouds
#26:4284,comfortable,Clouds
#22:15238,comfortable,Clouds
#28:4220,comfortable,Clouds
#23:15214,comfortable,Clouds
#22:15240,comfortable,Clouds
#23:15216,comfortable,Clouds
#28:4221,comfortable,Clouds
#24:15176,comfortable,Clouds
#29:4188,comfortable,Clouds
#23:15100,comfortable,Clouds
#23:15097,comfortable,Clouds
#25:15023,comfortable,Clouds
#29:4152,comfortable,Clouds
#24:15059,comfortable,Clouds
#26:4249,comfortable,Clouds
#25:15024,comfortable,Clouds
#27:4216,comfortable,Clouds
#22:15123,comfortable,Clouds
#23:15099,comfortable,Clouds
#24:15060,comfortable,Clouds
#25:15025,comfortable,Clouds
#23:15279,comfortable,Clouds
#22:15304,comfortable,Clouds
#28:4246,comfortable,Clouds
#29:4213,comfortable,Clouds
#24:15251,comfortable,Clouds
#28:4247,comfortable,Clouds
#26:4312,comfortable,Clouds
#25:15217,comfortable,Clouds
#22:15832,comfortable,Clouds
#28:4405,comfortable,Clouds
#25:15416,comfortable,Clouds
#22:15516,comfortable,Clouds
#24:15452,comfortable,Clouds
#25:15417,comfortable,Clouds
#25:15618,comfortable,Clouds
#27:4415,comfortable,Clouds
#22:15720,comfortable,Clouds
#25:15619,comfortable,Clouds
#22:15721,comfortable,Clouds
#23:15702,comfortable,Clouds
#27:4417,comfortable,Clouds
#24:15660,comfortable,Clouds
#22:15737,comfortable,Clouds
#27:4421,comfortable,Clouds
#25:15716,comfortable,Clouds
#22:15866,comfortable,Clouds
#23:15840,comfortable,Clouds
#24:15798,comfortable,Clouds
#29:4385,comfortable,Clouds
#25:15762,comfortable,Clouds
#24:15799,comfortable,Clouds
#22:15868,comfortable,Clouds
#23:15842,comfortable,Clouds
#24:15800,comfortable,Clouds
#23:15876,comfortable,Clouds
#24:15834,comfortable,Clouds
#24:16123,comfortable,Clouds
#25:14483,comfortable,Clouds
#26:4074,comfortable,Clouds
#22:14583,comfortable,Clouds
#22:14578,comfortable,Clouds
#29:3977,comfortable,Clouds
#24:14518,comfortable,Clouds
#24:14515,comfortable,Clouds
#29:3976,comfortable,Clouds
#25:14480,comfortable,Clouds
#25:14660,comfortable,Clouds
#28:4067,comfortable,Clouds
#22:14758,comfortable,Clouds
#23:14938,comfortable,Clouds
#22:14963,comfortable,Clouds
#24:14918,comfortable,Clouds
#25:14883,comfortable,Clouds
#29:4103,comfortable,Clouds
#22:14982,comfortable,Clouds
#26:4237,comfortable,Clouds
#23:15061,comfortable,Clouds
#23:15124,comfortable,Clouds
#24:15084,comfortable,Clouds
#25:15049,comfortable,Clouds
#22:15149,comfortable,Clouds
#23:15213,comfortable,Clouds
#26:4287,comfortable,Clouds
#25:15143,comfortable,Clouds
#25:15145,comfortable,Clouds
#25:14912,comfortable,Clouds
#22:23911,comfortable,Clouds
#24:14946,comfortable,Clouds
#23:15203,comfortable,Clouds
#24:15163,comfortable,Clouds
#22:17426,comfortable,Clouds
#23:17394,comfortable,Clouds
#24:17348,comfortable,Clouds
#22:15781,comfortable,Clouds
#23:15757,comfortable,Clouds
#24:15715,comfortable,Clouds
#24:15716,comfortable,Clouds
#25:15680,comfortable,Clouds
#22:15783,comfortable,Clouds
#22:15521,comfortable,Clouds
#22:15786,comfortable,Clouds
#23:15762,comfortable,Clouds
#24:15720,comfortable,Clouds
#22:15788,comfortable,Clouds
#22:17477,comfortable,Clouds
#23:17445,comfortable,Clouds
#22:17580,comfortable,Clouds
#23:15462,comfortable,Clouds
#24:15422,comfortable,Clouds
#22:15507,comfortable,Clouds
#23:15487,comfortable,Clouds
#26:4370,comfortable,Clouds
#24:15447,comfortable,Clouds
#25:15412,comfortable,Clouds
#23:15701,comfortable,Clouds
#24:15659,comfortable,Clouds
#25:15624,comfortable,Clouds
#25:15731,comfortable,Clouds
#24:15768,comfortable,Clouds
#29:4372,comfortable,Clouds
#25:15732,comfortable,Clouds
#24:15815,comfortable,Clouds
#23:15933,comfortable,Clouds
#22:15990,comfortable,Clouds
#22:16040,comfortable,Clouds
#23:16014,comfortable,Clouds
#24:15972,comfortable,Clouds
#25:15936,comfortable,Clouds
#22:16041,comfortable,Clouds
#23:16016,comfortable,Clouds
#22:16132,comfortable,Clouds
#23:16106,comfortable,Clouds
#24:16064,comfortable,Clouds
#25:16035,comfortable,Clouds
#26:4564,comfortable,Clouds
#22:16140,comfortable,Clouds
#24:16104,comfortable,Clouds
#26:4576,comfortable,Clouds
#25:16068,comfortable,Clouds
#23:16147,comfortable,Clouds
#24:16105,comfortable,Clouds
#24:16109,comfortable,Clouds
#29:4474,comfortable,Clouds
#22:16178,comfortable,Clouds
#23:16227,comfortable,Clouds
#24:16186,comfortable,Clouds
#27:4563,comfortable,Clouds
#25:16150,comfortable,Clouds
#24:16224,comfortable,Clouds
#23:16317,comfortable,Clouds
#23:16339,comfortable,Clouds
#25:16303,comfortable,Clouds
#24:16341,comfortable,Clouds
#29:4530,comfortable,Clouds
#25:16302,comfortable,Clouds
#22:16415,comfortable,Clouds
#26:4636,comfortable,Clouds
#23:16388,comfortable,Clouds
#24:16374,comfortable,Clouds
#24:16373,comfortable,Clouds
#25:16334,comfortable,Clouds
#22:16447,comfortable,Clouds
#23:16829,comfortable,Clouds
#24:16783,comfortable,Clouds
#25:16742,comfortable,Clouds
#27:4720,comfortable,Clouds
#24:16941,comfortable,Clouds
#25:16900,comfortable,Clouds
#22:17017,comfortable,Clouds
#22:17015,comfortable,Clouds
#28:4731,comfortable,Clouds
#25:16899,comfortable,Clouds
#25:16893,comfortable,Clouds
#22:17010,comfortable,Clouds
#23:16981,comfortable,Clouds
#24:17104,comfortable,Clouds
#23:17147,comfortable,Clouds
#24:17101,comfortable,Clouds
#27:4814,comfortable,Clouds
#25:17060,comfortable,Clouds
#28:4779,comfortable,Clouds
#22:17177,comfortable,Clouds
#22:17176,comfortable,Clouds
#24:17228,comfortable,Clouds
#25:17187,comfortable,Clouds
#24:17293,comfortable,Clouds
#23:17339,comfortable,Clouds
#23:17503,comfortable,Clouds
#23:17501,comfortable,Clouds
#29:4848,comfortable,Clouds
#25:17413,comfortable,Clouds
#26:4960,comfortable,Clouds
#22:17534,comfortable,Clouds
#23:17597,comfortable,Clouds
#28:4914,comfortable,Clouds
#24:17551,comfortable,Clouds
#22:17630,comfortable,Clouds
#23:17754,comfortable,Clouds
#24:17709,comfortable,Clouds
#24:17708,comfortable,Clouds
#25:17666,comfortable,Clouds
#22:17788,comfortable,Clouds
#25:17797,comfortable,Clouds
#22:17919,comfortable,Clouds
#23:17887,comfortable,Clouds
#23:18181,comfortable,Clouds
#24:18134,comfortable,Clouds
#25:18092,comfortable,Clouds
#25:18091,comfortable,Clouds
#22:18213,comfortable,Clouds
#22:18211,comfortable,Clouds
#24:18132,comfortable,Clouds
#28:5063,comfortable,Clouds
#22:18208,comfortable,Clouds
#24:28897,comfortable,Clouds
#28:8127,comfortable,Clouds
#25:28853,comfortable,Clouds
#25:28856,comfortable,Clouds
#22:28983,comfortable,Clouds
#29:8089,comfortable,Clouds
#23:28950,comfortable,Clouds
#28:8128,comfortable,Clouds
#22:28985,comfortable,Clouds
#29:8090,comfortable,Clouds
#23:28952,comfortable,Clouds
#25:28862,comfortable,Clouds
#24:28910,comfortable,Clouds
#25:28866,comfortable,Clouds
#222:34268,comfortable,Clouds
#229:9555,comfortable,Clouds
#222:34288,comfortable,Clouds
#24:15629,comfortable,Clouds
#22:15741,comfortable,Clouds
#22:15827,comfortable,Clouds
#22:15975,comfortable,Clouds
#27:4478,comfortable,Clouds
#25:15863,comfortable,Clouds
#28:4446,comfortable,Clouds
#22:15968,comfortable,Clouds
#29:4412,comfortable,Clouds
#23:15942,comfortable,Clouds
#24:15900,comfortable,Clouds
#24:15996,comfortable,Clouds
#26:4546,comfortable,Clouds
#27:4510,comfortable,Clouds
#22:16065,comfortable,Clouds
#22:16082,comfortable,Clouds
#26:4551,comfortable,Clouds
#23:16056,comfortable,Clouds
#23:16073,comfortable,Clouds
#27:4520,comfortable,Clouds
#24:16031,comfortable,Clouds
#23:16266,comfortable,Clouds
#29:4510,comfortable,Clouds
#24:16257,comfortable,Clouds
#26:4616,comfortable,Clouds
#25:16218,comfortable,Clouds
#23:16394,comfortable,Clouds
#25:16310,comfortable,Clouds
#25:16309,comfortable,Clouds
#25:16414,comfortable,Clouds
#23:16536,comfortable,Clouds
#24:16490,comfortable,Clouds
#25:16507,comfortable,Clouds
#26:4687,comfortable,Clouds
#22:16622,comfortable,Clouds
#22:17948,comfortable,Clouds
#23:17916,comfortable,Clouds
#29:4966,comfortable,Clouds
#24:17869,comfortable,Clouds
#22:17949,comfortable,Clouds
#26:5079,comfortable,Clouds
#23:17917,comfortable,Clouds
#24:17873,comfortable,Clouds
#25:17831,comfortable,Clouds
#28:5005,comfortable,Clouds
#22:17953,comfortable,Clouds
#22:18468,comfortable,Clouds
#23:18436,comfortable,Clouds
#24:18389,comfortable,Clouds
#27:5165,comfortable,Clouds
#25:18347,comfortable,Clouds
#22:18469,comfortable,Clouds
#28:5128,comfortable,Clouds
#26:5204,comfortable,Clouds
#23:18439,comfortable,Clouds
#27:5166,comfortable,Clouds
#24:18392,comfortable,Clouds
#23:18919,comfortable,Clouds
#26:5301,comfortable,Clouds
#25:18830,comfortable,Clouds
#27:5263,comfortable,Clouds
#23:18920,comfortable,Clouds
#22:18940,comfortable,Clouds
#23:18908,comfortable,Clouds
#24:18861,comfortable,Clouds
#27:5261,comfortable,Clouds
#25:18819,comfortable,Clouds
#24:19069,comfortable,Clouds
#22:19554,comfortable,Clouds
#28:5365,comfortable,Clouds
#22:19389,comfortable,Clouds
#26:5441,comfortable,Clouds
#24:19310,comfortable,Clouds
#23:19358,comfortable,Clouds
#24:19311,comfortable,Clouds
#22:19391,comfortable,Clouds
#25:19922,comfortable,Clouds
#24:16061,comfortable,Clouds
#22:16130,comfortable,Clouds
#23:16104,comfortable,Clouds
#24:16062,comfortable,Clouds
#23:16492,comfortable,Clouds
#29:4552,comfortable,Clouds
#24:16446,comfortable,Clouds
#24:16448,comfortable,Clouds
#25:16409,comfortable,Clouds
#22:16523,comfortable,Clouds
#23:16496,comfortable,Clouds
#29:4883,comfortable,Clouds
#23:28085,comfortable,Clouds
#25:19598,comfortable,Clouds
#25:28320,comfortable,Clouds
#25:27992,comfortable,Clouds
#26:7982,comfortable,Clouds
#22:28119,comfortable,Clouds
#23:16859,comfortable,Clouds
#24:19651,comfortable,Clouds
#23:16860,comfortable,Clouds
#25:19611,comfortable,Clouds
#24:19949,comfortable,Clouds
#25:19907,comfortable,Clouds
#24:19948,comfortable,Clouds
#23:19995,comfortable,Clouds
#25:19658,comfortable,Clouds
#22:19780,comfortable,Clouds
#29:5431,comfortable,Clouds
#24:19947,comfortable,Clouds
#25:19905,comfortable,Clouds
#22:20027,comfortable,Clouds
#22:21266,comfortable,Clouds
#24:21187,comfortable,Clouds
#25:21145,comfortable,Clouds
#25:21165,comfortable,Clouds
#25:21808,comfortable,Clouds
#25:21810,comfortable,Clouds
#27:6192,comfortable,Clouds
#23:22097,comfortable,Clouds
#22:22530,comfortable,Clouds
#23:22498,comfortable,Clouds
#28:6270,comfortable,Clouds
#25:22408,comfortable,Clouds
#22:22531,comfortable,Clouds
#222:35217,comfortable,Clouds
#25:16495,comfortable,Clouds
#24:16721,comfortable,Clouds
#24:17106,comfortable,Clouds
#23:17283,comfortable,Clouds
#24:17237,comfortable,Clouds
#25:17196,comfortable,Clouds
#22:17313,comfortable,Clouds
#23:17284,comfortable,Clouds
#26:4891,comfortable,Clouds
#23:17357,comfortable,Clouds
#24:17311,comfortable,Clouds
#28:4840,comfortable,Clouds
#24:17312,comfortable,Clouds
#26:4913,comfortable,Clouds
#25:17270,comfortable,Clouds
#22:17390,comfortable,Clouds
#29:4804,comfortable,Clouds
#24:17314,comfortable,Clouds
#25:17272,comfortable,Clouds
#22:17391,comfortable,Clouds
#223:40407,comfortable,Clouds
#227:11279,comfortable,Clouds
#225:40395,comfortable,Clouds
#228:11271,comfortable,Clouds
#223:40408,comfortable,Clouds
#224:41049,comfortable,Clouds
#224:41135,comfortable,Clouds
#223:42497,comfortable,Clouds
#228:11811,comfortable,Clouds
#224:42492,comfortable,Clouds
#222:42973,comfortable,Clouds
#227:11957,comfortable,Clouds
#224:42964,comfortable,Clouds
#224:44495,comfortable,Clouds
#225:44485,comfortable,Clouds
#222:44505,comfortable,Clouds
#223:44501,comfortable,Clouds
#224:44496,comfortable,Clouds
#223:46630,comfortable,Clouds
#224:46624,comfortable,Clouds
#225:46614,comfortable,Clouds
#22:16900,comfortable,Clouds
#24:16904,comfortable,Clouds
#23:16867,comfortable,Clouds
#24:16821,comfortable,Clouds
#25:16780,comfortable,Clouds
#29:4658,comfortable,Clouds
#22:16897,comfortable,Clouds
#23:16868,comfortable,Clouds
#22:17186,comfortable,Clouds
#26:4854,comfortable,Clouds
#23:17157,comfortable,Clouds
#25:17070,comfortable,Clouds
#22:17187,comfortable,Clouds
#25:17117,comfortable,Clouds
#22:17234,comfortable,Clouds
#28:4798,comfortable,Clouds
#23:17205,comfortable,Clouds
#22:17384,comfortable,Clouds
#23:17354,comfortable,Clouds
#24:17308,comfortable,Clouds
#22:17385,comfortable,Clouds
#23:17355,comfortable,Clouds
#27:4876,comfortable,Clouds
#25:17267,comfortable,Clouds
#22:17386,comfortable,Clouds
#23:17356,comfortable,Clouds
#22:17501,comfortable,Clouds
#23:17469,comfortable,Clouds
#24:17423,comfortable,Clouds
#23:17808,comfortable,Clouds
#24:17761,comfortable,Clouds
#25:17719,comfortable,Clouds
#22:17841,comfortable,Clouds
#23:17809,comfortable,Clouds
#29:4955,comfortable,Clouds
#23:17866,comfortable,Clouds
#24:17819,comfortable,Clouds
#26:5068,comfortable,Clouds
#25:17777,comfortable,Clouds
#22:17963,comfortable,Clouds
#29:5001,comfortable,Clouds
#22:18105,comfortable,Clouds
#23:18073,comfortable,Clouds
#26:5114,comfortable,Clouds
#24:18026,comfortable,Clouds
#25:17984,comfortable,Clouds
#24:18256,comfortable,Clouds
#25:18214,comfortable,Clouds
#22:18336,comfortable,Clouds
#23:18304,comfortable,Clouds
#22:18337,comfortable,Clouds
#27:5128,comfortable,Clouds
#23:18305,comfortable,Clouds
#24:18257,comfortable,Clouds
#24:18730,comfortable,Clouds
#26:5262,comfortable,Clouds
#25:18688,comfortable,Clouds
#22:18810,comfortable,Clouds
#23:18778,comfortable,Clouds
#24:18731,comfortable,Clouds
#26:6091,comfortable,Clouds
#24:21571,comfortable,Clouds
#25:21529,comfortable,Clouds
#23:19469,comfortable,Clouds
#29:5358,comfortable,Clouds
#24:19422,comfortable,Clouds
#25:19380,comfortable,Clouds
#22:19502,comfortable,Clouds
#28:6014,comfortable,Clouds
#22:21650,comfortable,Clouds
#29:5977,comfortable,Clouds
#23:21618,comfortable,Clouds
#22:19733,comfortable,Clouds
#23:19701,comfortable,Clouds
#24:19654,comfortable,Clouds
#25:19612,comfortable,Clouds
#24:19688,comfortable,Clouds
#26:5603,comfortable,Clouds
#22:20028,comfortable,Clouds
#23:19996,comfortable,Clouds
#25:19911,comfortable,Clouds
#26:5604,comfortable,Clouds
#22:20033,comfortable,Clouds
#23:20001,comfortable,Clouds
#22:20328,comfortable,Clouds
#23:20296,comfortable,Clouds
#24:20249,comfortable,Clouds
#27:5650,comfortable,Clouds
#25:20207,comfortable,Clouds
#22:20329,comfortable,Clouds
#25:20756,comfortable,Clouds
#22:20878,comfortable,Clouds
#23:20846,comfortable,Clouds
#24:20799,comfortable,Clouds
#25:20757,comfortable,Clouds
#27:5809,comfortable,Clouds
#24:20800,comfortable,Clouds
#25:20758,comfortable,Clouds
#22:20880,comfortable,Clouds
#23:20848,comfortable,Clouds
#24:20801,comfortable,Clouds
#23:20850,comfortable,Clouds
#29:5735,comfortable,Clouds
#22:20883,comfortable,Clouds
#23:21458,comfortable,Clouds
#24:21412,comfortable,Clouds
#25:21370,comfortable,Clouds
#24:21416,comfortable,Clouds
#28:5969,comfortable,Clouds
#25:21374,comfortable,Clouds
#22:21496,comfortable,Clouds
#29:5932,comfortable,Clouds
#23:21464,comfortable,Clouds
#24:21417,comfortable,Clouds
#24:21569,comfortable,Clouds
#27:6051,comfortable,Clouds
#25:21527,comfortable,Clouds
#23:21617,comfortable,Clouds
#24:21570,comfortable,Clouds
#22:21798,comfortable,Clouds
#23:21766,comfortable,Clouds
#24:21719,comfortable,Clouds
#25:21677,comfortable,Clouds
#26:6134,comfortable,Clouds
#22:21799,comfortable,Clouds
#23:21767,comfortable,Clouds
#27:6095,comfortable,Clouds
#25:21678,comfortable,Clouds
#29:6235,comfortable,Clouds
#25:22413,comfortable,Clouds
#22:22536,comfortable,Clouds
#23:22504,comfortable,Clouds
#24:22457,comfortable,Clouds
#25:22414,comfortable,Clouds
#22:22747,comfortable,Clouds
#23:22715,comfortable,Clouds
#26:6409,comfortable,Clouds
#24:22668,comfortable,Clouds
#25:22625,comfortable,Clouds
#22:23500,comfortable,Clouds
#23:23468,comfortable,Clouds
#27:6624,comfortable,Clouds
#24:23421,comfortable,Clouds
#25:23379,comfortable,Clouds
#23:23684,comfortable,Clouds
#28:6649,comfortable,Clouds
#24:23637,comfortable,Clouds
#25:23594,comfortable,Clouds
#22:23717,comfortable,Clouds
#25:24831,comfortable,Clouds
#22:24957,comfortable,Clouds
#23:24925,comfortable,Clouds
#24:24876,comfortable,Clouds
#23:25003,comfortable,Clouds
#27:7047,comfortable,Clouds
#24:24954,comfortable,Clouds
#25:24910,comfortable,Clouds
#28:7009,comfortable,Clouds
#22:25036,comfortable,Clouds
#23:25004,comfortable,Clouds
#22:25625,comfortable,Clouds
#23:25593,comfortable,Clouds
#24:25544,comfortable,Clouds
#25:25500,comfortable,Clouds
#22:25626,comfortable,Clouds
#27:7253,comfortable,Clouds
#24:25607,comfortable,Clouds
#29:7226,comfortable,Clouds
#26:7344,comfortable,Clouds
#22:25827,comfortable,Clouds
#24:25746,comfortable,Clouds
#24:26004,comfortable,Clouds
#22:26909,comfortable,Clouds
#23:26877,comfortable,Clouds
#27:7600,comfortable,Clouds
#24:26828,comfortable,Clouds
#25:26784,comfortable,Clouds
#29:7781,comfortable,Clouds
#23:27836,comfortable,Clouds
#23:29137,comfortable,Clouds
#27:8223,comfortable,Clouds
#25:29044,comfortable,Clouds
#28:8494,comfortable,Clouds
#22:30341,comfortable,Clouds
#23:30308,comfortable,Clouds
#25:30216,comfortable,Clouds
#25:30218,comfortable,Clouds
#26:8735,comfortable,Clouds
#24:30790,comfortable,Clouds
#25:30746,comfortable,Clouds
#27:8693,comfortable,Clouds
#22:30873,comfortable,Clouds
#225:40455,comfortable,Clouds
#222:40472,comfortable,Clouds
#226:11302,comfortable,Clouds
#222:40480,comfortable,Clouds
#223:40476,comfortable,Clouds
#224:40471,comfortable,Clouds
#225:40464,comfortable,Clouds
#226:12248,comfortable,Clouds
#224:44007,comfortable,Clouds
#226:12810,comfortable,Clouds
#224:45772,comfortable,Clouds
#225:45762,comfortable,Clouds
#222:45784,comfortable,Clouds
#227:12805,comfortable,Clouds
#223:45779,comfortable,Clouds
#224:45773,comfortable,Clouds
#226:13036,comfortable,Clouds
#223:46564,comfortable,Clouds
#227:13031,comfortable,Clouds
#224:46558,comfortable,Clouds
#225:46552,comfortable,Clouds
#228:13022,comfortable,Clouds
#223:46569,comfortable,Clouds
#229:13016,comfortable,Clouds
#224:46563,comfortable,Clouds
#226:13038,comfortable,Clouds
#225:46553,comfortable,Clouds
#225:47613,comfortable,Clouds
#222:47635,comfortable,Clouds
#226:13315,comfortable,Clouds
#224:47624,comfortable,Clouds
#225:47614,comfortable,Clouds
#222:47863,comfortable,Clouds
#223:47858,comfortable,Clouds
#229:13418,comfortable,Clouds
#222:48089,comfortable,Clouds
#223:48084,comfortable,Clouds
#226:13440,comfortable,Clouds
#224:48078,comfortable,Clouds
#228:13425,comfortable,Clouds
