legid,act_Accompanying,act_Browsing,act_Cycling,act_Driving,act_Eating,act_Listening,act_Other,act_PersonalCare,act_ReadingDevice,act_ReadingPaper,act_Relaxing,act_Talking,act_Thinking,act_Walking,act_Watching,activity_count
#23:15196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#23:15197,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15198,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#23:15208,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2
#23:15239,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#23:15248,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
#23:15252,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
#23:15255,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15256,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#23:15258,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15260,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#23:15262,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15264,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15265,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,4
#23:15295,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#23:15300,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15303,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,3
#23:15324,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15326,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#23:15333,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15346,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#23:15353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15356,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#23:15375,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#23:15379,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
#23:15381,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15386,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15391,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15393,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,4
#23:15397,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15405,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15415,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15421,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
#23:15424,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2
#23:15425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15430,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
#23:15435,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#23:15437,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15441,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15443,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,4
#23:15446,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15453,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2
#23:15461,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15462,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15463,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15464,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
#23:15471,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
#23:15472,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
#23:15478,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15483,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15484,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2
#23:15488,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15499,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
#23:15501,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15502,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2
#23:15503,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15507,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15508,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
#23:15521,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
#23:15526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15527,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15528,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,3
#23:15533,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
#23:15536,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15561,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,4
#23:15562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
#23:15567,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#23:15583,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
#23:15585,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#23:15591,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#23:15595,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
#23:15596,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
#23:15597,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
#23:15601,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
#23:15604,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2
#23:15605,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2
#23:15606,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
#23:15608,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
#23:15610,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
