tripid,mood_rating,did_you_have_to_arrive
#133:22504,4.0,1.0
#133:22507,5.0,0.0
#130:22533,3.0,-1.0
#131:22529,3.0,0.0
#132:22516,4.0,1.0
#133:22508,3.0,-1.0
#130:22534,3.0,1.0
#131:22530,3.0,0.0
#132:22517,3.0,0.0
#133:22509,5.0,0.0
#130:22535,5.0,0.0
#131:22531,5.0,0.0
#133:22510,4.0,1.0
#130:22536,5.0,0.0
#132:22526,4.0,0.0
#133:22535,4.0,0.0
#133:14465,3.0,0.0
#130:14467,5.0,0.0
#133:14472,5.0,1.0
#130:14474,4.0,0.0
#132:14476,5.0,1.0
#133:14476,4.0,0.0
#130:14478,5.0,1.0
#131:14478,5.0,1.0
#130:14482,3.0,0.0
#132:14485,5.0,0.0
#133:14485,5.0,0.0
#130:14487,5.0,0.0
#131:14487,4.0,0.0
#132:14486,5.0,0.0
#132:14493,4.0,0.0
#132:14496,4.0,0.0
#131:14498,4.0,1.0
#133:14514,5.0,1.0
#130:14516,5.0,1.0
#131:14516,5.0,1.0
#133:14515,3.0,1.0
#130:14517,5.0,0.0
#133:14529,5.0,0.0
#130:14531,5.0,0.0
#131:14531,5.0,0.0
#130:14532,5.0,0.0
#132:14549,5.0,0.0
#133:14549,5.0,0.0
#130:14551,5.0,0.0
#131:14551,-1.0,0.0
#133:14575,3.0,1.0
#131:14577,3.0,0.0
#132:14576,2.0,1.0
#130:14594,-1.0,0.0
#131:14594,-1.0,1.0
#132:14593,4.0,0.0
#133:14593,5.0,0.0
#130:14595,5.0,0.0
#131:14595,-1.0,0.0
#132:14594,-1.0,0.0
#133:14594,5.0,0.0
#130:14596,5.0,0.0
#133:14620,5.0,0.0
#130:14622,5.0,0.0
#131:14622,5.0,0.0
#133:14621,5.0,0.0
#133:14633,5.0,0.0
#130:14635,4.0,0.0
#132:14634,4.0,0.0
#130:14638,4.0,0.0
#132:14637,5.0,1.0
#130:14639,5.0,0.0
#131:14639,4.0,0.0
#132:14638,3.0,0.0
#131:14640,4.0,1.0
#130:14643,2.0,1.0
#131:14643,3.0,1.0
#132:14642,3.0,0.0
#133:14642,4.0,1.0
#130:14644,3.0,1.0
#132:14644,2.0,1.0
#132:14645,3.0,0.0
#133:14654,4.0,1.0
#130:14656,3.0,0.0
#132:14655,4.0,0.0
#131:14657,3.0,0.0
#131:14671,5.0,0.0
#133:14694,5.0,1.0
#130:14706,5.0,1.0
#131:14706,5.0,0.0
#130:14742,5.0,1.0
#131:14742,4.0,1.0
#131:14750,2.0,1.0
#132:14749,2.0,0.0
#133:14749,3.0,1.0
#130:14751,2.0,1.0
#131:14751,2.0,0.0
#130:14762,3.0,0.0
#131:14762,2.0,0.0
#131:14765,3.0,0.0
#132:14774,1.0,1.0
#130:14779,2.0,0.0
#133:14778,1.0,0.0
#130:14780,5.0,0.0
#133:14779,5.0,0.0
#130:14781,3.0,0.0
#133:14780,5.0,1.0
#132:14795,5.0,1.0
#130:14798,4.0,0.0
#133:14797,5.0,0.0
#130:14799,1.0,0.0
#131:14799,5.0,1.0
#131:14804,5.0,0.0
#132:14803,5.0,0.0
#130:14814,4.0,1.0
#133:14815,3.0,0.0
#130:14817,4.0,0.0
#132:14816,4.0,0.0
#133:14816,4.0,0.0
#130:14818,4.0,0.0
#131:14818,4.0,0.0
#133:14819,4.0,1.0
#131:14847,5.0,1.0
#133:14846,5.0,1.0
#130:14848,5.0,1.0
#131:14848,5.0,0.0
#132:14847,5.0,0.0
#131:14862,3.0,1.0
#132:14861,4.0,0.0
#133:14861,3.0,0.0
#130:14863,4.0,0.0
#131:14863,4.0,0.0
#130:14864,4.0,0.0
#133:14863,4.0,0.0
#130:14869,5.0,1.0
#132:14868,5.0,0.0
#132:14869,5.0,1.0
#132:14870,5.0,0.0
#131:14873,5.0,0.0
#131:14876,3.0,0.0
#133:14879,4.0,0.0
#130:14886,4.0,0.0
#131:14886,3.0,1.0
#132:14885,3.0,0.0
#133:14885,5.0,0.0
#130:14887,3.0,1.0
#132:14887,3.0,1.0
#132:14891,5.0,1.0
#133:14891,4.0,1.0
#131:14893,4.0,1.0
#130:14902,5.0,1.0
#131:14902,5.0,1.0
#130:14947,4.0,1.0
#131:14947,3.0,0.0
#132:14946,4.0,0.0
#131:14948,4.0,0.0
#130:14952,5.0,0.0
#131:14952,5.0,0.0
#131:14953,5.0,0.0
#131:14954,5.0,0.0
#130:14955,5.0,0.0
#131:14957,5.0,0.0
#133:14956,5.0,0.0
#131:14958,5.0,0.0
#132:14957,5.0,0.0
#133:14959,4.0,0.0
#132:14963,5.0,1.0
#132:14964,3.0,1.0
#133:14964,5.0,1.0
#130:14966,4.0,0.0
#130:14980,4.0,1.0
#133:14990,3.0,0.0
#130:14992,3.0,0.0
#131:14992,3.0,0.0
#132:14991,3.0,1.0
#133:14998,5.0,1.0
#130:15008,5.0,1.0
#131:15034,2.0,1.0
#133:15035,5.0,1.0
#131:15039,5.0,0.0
#132:15038,5.0,0.0
#132:15057,3.0,0.0
#133:15057,4.0,0.0
#130:15059,5.0,0.0
#133:15059,5.0,1.0
#133:15060,4.0,1.0
#130:15062,3.0,0.0
#131:15073,1.0,1.0
#131:15074,5.0,1.0
#133:15073,5.0,0.0
#131:15075,5.0,1.0
#132:15074,5.0,1.0
#133:15074,5.0,1.0
#132:15096,2.0,1.0
#130:15115,5.0,0.0
#133:15114,4.0,0.0
#131:15116,2.0,0.0
#132:15115,5.0,0.0
#131:15119,5.0,1.0
#132:15121,3.0,1.0
#133:15121,3.0,-1.0
#130:15123,4.0,0.0
#131:15123,5.0,1.0
#132:15122,3.0,0.0
#130:15124,4.0,1.0
#133:15123,5.0,0.0
#132:15130,3.0,0.0
#133:15130,4.0,1.0
#130:15132,4.0,0.0
#131:15132,3.0,1.0
#130:15133,2.0,1.0
#133:15138,5.0,1.0
#130:15145,3.0,0.0
#133:15145,5.0,0.0
#130:15147,4.0,0.0
#132:15163,5.0,1.0
#133:15162,5.0,1.0
#130:15165,5.0,1.0
#132:15164,5.0,1.0
#131:15178,4.0,1.0
#130:15179,5.0,1.0
#132:15178,4.0,0.0
#130:15180,5.0,0.0
#133:15179,4.0,1.0
#130:15183,5.0,0.0
#131:15183,3.0,0.0
#133:15181,4.0,1.0
#132:15183,5.0,1.0
#133:15182,3.0,1.0
#131:15185,2.0,1.0
#133:15183,3.0,1.0
#130:15186,4.0,0.0
#131:15192,5.0,0.0
#132:15191,1.0,1.0
#133:15190,5.0,0.0
#130:15194,5.0,0.0
#133:15203,5.0,0.0
#132:15205,4.0,1.0
#130:15227,4.0,0.0
#132:15234,4.0,1.0
#130:15236,4.0,0.0
#132:15235,4.0,0.0
#133:15234,4.0,0.0
#130:15237,4.0,1.0
#131:15237,4.0,0.0
#133:15241,2.0,1.0
#132:15243,4.0,0.0
#133:15242,5.0,1.0
#130:15245,5.0,1.0
#131:15245,2.0,1.0
#132:15244,3.0,1.0
#133:15243,5.0,0.0
#130:15246,5.0,0.0
#131:15246,5.0,0.0
#133:15244,3.0,0.0
#130:15247,4.0,1.0
#132:15246,5.0,1.0
#133:15245,4.0,1.0
#130:15248,2.0,1.0
#132:15247,5.0,0.0
#133:15246,5.0,1.0
#130:15249,5.0,0.0
#133:15247,5.0,0.0
#131:15250,5.0,0.0
#132:15249,5.0,0.0
#130:15251,5.0,0.0
#132:15250,5.0,0.0
#133:15249,5.0,0.0
#130:15252,5.0,1.0
#131:15252,5.0,0.0
#130:15253,5.0,1.0
#131:15253,5.0,0.0
#132:15252,5.0,0.0
#133:15251,5.0,0.0
#130:15254,3.0,0.0
#131:15254,5.0,0.0
#132:15253,5.0,1.0
#130:15255,5.0,1.0
#131:15255,5.0,1.0
#132:15254,4.0,1.0
#133:15253,5.0,1.0
#130:15256,5.0,0.0
#131:15256,5.0,1.0
#132:15255,5.0,0.0
#133:15254,5.0,0.0
#130:15257,5.0,0.0
#131:15257,5.0,0.0
#132:15256,5.0,0.0
#133:15255,5.0,0.0
#130:15258,5.0,0.0
#131:15258,5.0,1.0
#132:15257,3.0,1.0
#133:15256,5.0,0.0
#130:15259,5.0,1.0
#131:15259,5.0,0.0
#132:15258,5.0,1.0
#133:15257,5.0,0.0
#130:15260,5.0,1.0
#131:15260,4.0,1.0
#132:15259,5.0,1.0
#133:15258,5.0,1.0
#130:15262,3.0,1.0
#132:15263,5.0,0.0
#130:15265,4.0,0.0
#132:15264,4.0,1.0
#132:15270,5.0,1.0
#130:15272,5.0,1.0
#131:15279,4.0,1.0
#132:15278,4.0,0.0
#132:15280,5.0,1.0
#130:15300,1.0,0.0
#130:15302,3.0,0.0
#132:15301,3.0,0.0
#130:15304,4.0,1.0
#132:15302,4.0,1.0
#133:15300,3.0,1.0
#131:15305,4.0,0.0
#133:15301,4.0,1.0
#131:15306,4.0,0.0
#133:15306,2.0,1.0
#130:15311,5.0,0.0
#131:15311,1.0,0.0
#131:15313,5.0,0.0
#132:15313,5.0,0.0
#130:15321,5.0,-1.0
#132:15319,-1.0,-1.0
#130:15322,4.0,-1.0
#132:15322,3.0,0.0
#132:15343,3.0,1.0
#131:15348,3.0,0.0
#131:15349,4.0,0.0
#130:15351,3.0,1.0
#132:15348,3.0,1.0
#131:15351,3.0,0.0
#131:15352,3.0,1.0
#132:15350,4.0,1.0
#133:15348,3.0,0.0
#131:15353,3.0,1.0
#132:15351,3.0,1.0
#130:15355,3.0,1.0
#132:15352,3.0,1.0
#133:15350,3.0,0.0
#130:15356,4.0,1.0
#133:15353,5.0,0.0
#130:15359,3.0,0.0
#132:15361,4.0,1.0
#131:15370,5.0,1.0
#133:15370,3.0,1.0
#131:15375,4.0,0.0
#132:15373,3.0,1.0
#133:15371,4.0,0.0
#130:15380,5.0,1.0
#131:15379,3.0,0.0
#130:15389,5.0,0.0
#131:15399,4.0,0.0
#130:15408,5.0,0.0
#130:15414,5.0,-1.0
#132:15411,5.0,1.0
#130:15415,5.0,1.0
#132:15412,3.0,1.0
#130:15416,5.0,1.0
#131:15415,5.0,1.0
#130:15424,4.0,0.0
#133:15423,3.0,1.0
#133:15424,3.0,0.0
#131:15430,5.0,-1.0
#131:15449,3.0,0.0
#133:15454,5.0,1.0
#133:15455,5.0,-1.0
#130:15461,5.0,-1.0
#131:15468,4.0,0.0
#133:15464,4.0,0.0
#130:15471,4.0,0.0
#131:15469,5.0,-1.0
#133:15474,5.0,1.0
#130:15497,5.0,0.0
#131:15495,3.0,1.0
#132:15492,1.0,1.0
#133:15488,3.0,1.0
#130:15498,3.0,1.0
#131:15496,5.0,1.0
#132:15493,4.0,0.0
#133:15489,2.0,1.0
#130:15499,5.0,1.0
#131:15497,5.0,0.0
#132:15494,5.0,0.0
#133:15490,1.0,1.0
#130:15500,5.0,0.0
#131:15498,3.0,1.0
#132:15495,4.0,1.0
#133:15491,4.0,0.0
#132:15511,5.0,1.0
#131:15520,3.0,1.0
#132:15517,2.0,0.0
#132:15540,4.0,1.0
#132:15541,5.0,1.0
#133:15537,5.0,1.0
#130:15547,5.0,1.0
#131:15545,5.0,1.0
#133:15538,5.0,0.0
#132:15573,4.0,1.0
#133:15570,5.0,1.0
#131:15595,5.0,1.0
#130:15608,5.0,0.0
#131:15606,5.0,0.0
#130:15611,3.0,0.0
#133:15607,5.0,1.0
#132:15627,5.0,1.0
#130:15667,4.0,1.0
#131:15665,4.0,0.0
#132:15660,5.0,0.0
#133:15656,4.0,0.0
#130:15668,5.0,1.0
#131:15666,4.0,0.0
#130:15674,5.0,-1.0
#132:15667,5.0,-1.0
#131:15673,5.0,-1.0
#130:15676,5.0,-1.0
#133:15665,5.0,-1.0
#131:15675,5.0,-1.0
#132:15670,5.0,1.0
#133:15666,5.0,-1.0
#132:15673,4.0,1.0
#133:15669,3.0,0.0
#131:15679,3.0,0.0
#133:15681,5.0,0.0
#130:15693,3.0,0.0
#133:15683,5.0,1.0
#130:15695,5.0,0.0
#131:15693,5.0,1.0
#132:15688,5.0,0.0
#131:15694,5.0,-1.0
#130:15698,5.0,1.0
#131:15696,4.0,0.0
#132:15691,5.0,0.0
#130:15699,3.0,1.0
#132:15692,2.0,0.0
#133:15700,5.0,0.0
#132:15707,5.0,1.0
#132:15708,5.0,0.0
#133:15737,5.0,1.0
#131:15759,5.0,0.0
#130:15762,5.0,0.0
#131:15761,5.0,-1.0
#132:15756,5.0,-1.0
#133:15752,5.0,-1.0
#130:15764,5.0,-1.0
#132:15782,2.0,-1.0
#130:15790,5.0,0.0
#132:15783,4.0,1.0
#130:15797,5.0,0.0
#131:15795,5.0,0.0
#132:15790,5.0,0.0
#132:15829,1.0,0.0
#133:15825,2.0,0.0
#130:15837,3.0,0.0
#131:15835,2.0,1.0
#133:15826,1.0,1.0
#130:15838,1.0,0.0
#131:15836,4.0,0.0
#132:15831,1.0,0.0
#133:15827,3.0,0.0
#131:15863,3.0,1.0
#133:15857,4.0,1.0
#130:15869,3.0,1.0
#132:15862,3.0,1.0
#131:15868,1.0,1.0
#131:15869,3.0,1.0
#132:15864,2.0,1.0
#133:15860,2.0,1.0
#130:15872,3.0,1.0
#131:15870,3.0,1.0
#132:15865,3.0,0.0
#133:15861,3.0,1.0
#130:15873,4.0,0.0
#131:15871,4.0,0.0
#130:15874,1.0,0.0
#131:15884,3.0,0.0
#133:15875,3.0,1.0
#131:15885,4.0,0.0
#130:15888,4.0,1.0
#131:15886,4.0,0.0
#132:15881,4.0,1.0
#133:15877,3.0,0.0
#132:15882,5.0,-1.0
#130:15890,4.0,-1.0
#132:15883,5.0,-1.0
#131:15889,5.0,-1.0
#133:15880,5.0,-1.0
#131:15892,-1.0,1.0
#130:15895,5.0,1.0
#131:15893,5.0,0.0
#133:15894,5.0,1.0
#133:15912,5.0,1.0
#130:15925,5.0,-1.0
#133:15914,5.0,-1.0
#131:15924,5.0,0.0
#131:15939,4.0,1.0
#131:15942,4.0,1.0
#131:15943,5.0,-1.0
#132:15938,5.0,-1.0
#133:15934,5.0,-1.0
#133:15941,5.0,0.0
#132:15946,5.0,0.0
#130:15954,5.0,0.0
#133:15943,5.0,1.0
#132:15948,5.0,1.0
#130:15970,5.0,1.0
#131:15968,5.0,1.0
#132:15963,5.0,1.0
#133:15959,5.0,1.0
#130:15971,5.0,1.0
#131:15969,5.0,1.0
#130:15972,3.0,0.0
#130:15973,2.0,1.0
#132:15966,3.0,0.0
#133:15962,4.0,0.0
#131:15972,2.0,1.0
#132:15967,4.0,0.0
#130:15975,3.0,0.0
#133:15964,2.0,0.0
#132:15971,4.0,0.0
#130:15987,5.0,1.0
#132:15980,5.0,1.0
#133:15976,5.0,0.0
#130:15988,5.0,0.0
#131:15986,5.0,0.0
#132:15981,5.0,0.0
#133:15977,5.0,0.0
#130:15989,5.0,0.0
#131:15987,5.0,0.0
#132:15982,5.0,-1.0
#133:15978,5.0,0.0
#130:15990,5.0,-1.0
#132:15983,5.0,-1.0
#133:15979,5.0,0.0
#130:15991,5.0,1.0
#132:15984,5.0,0.0
#133:15980,5.0,0.0
#130:15992,5.0,0.0
#131:15990,5.0,0.0
#132:15985,5.0,0.0
#130:15993,5.0,0.0
#131:15991,5.0,0.0
#133:15982,-1.0,0.0
#130:15994,5.0,0.0
#132:16003,4.0,0.0
#130:16032,5.0,1.0
#133:16020,5.0,0.0
#132:16025,5.0,0.0
#130:16067,3.0,1.0
#131:16065,4.0,0.0
#132:16060,4.0,1.0
#130:16076,5.0,1.0
#131:16076,5.0,1.0
#132:16072,5.0,1.0
#130:16080,5.0,0.0
#132:16075,5.0,1.0
#130:16082,5.0,1.0
#131:16084,5.0,-1.0
#132:16079,5.0,-1.0
#133:16088,5.0,1.0
#132:16093,4.0,0.0
#133:16095,4.0,0.0
#131:16160,4.0,1.0
#130:16166,5.0,0.0
#133:16154,5.0,0.0
#130:16167,1.0,0.0
#131:16164,1.0,0.0
#132:16159,5.0,1.0
#130:16323,3.0,0.0
#133:16177,5.0,0.0
#133:16212,5.0,0.0
#130:16226,5.0,0.0
#131:16223,5.0,0.0
#132:16253,5.0,0.0
#132:16306,4.0,1.0
#133:16302,4.0,0.0
#130:16316,4.0,1.0
#131:16313,4.0,0.0
#132:16307,4.0,0.0
#133:16303,4.0,1.0
#130:16317,4.0,0.0
#131:16314,4.0,1.0
#132:16308,4.0,0.0
#133:16304,4.0,1.0
#130:16318,4.0,0.0
#131:16315,3.0,1.0
#132:16309,4.0,0.0
#133:16308,3.0,0.0
#130:16322,3.0,0.0
#131:16319,3.0,1.0
#132:16313,3.0,0.0
#133:16309,3.0,1.0
#131:16320,3.0,0.0
#133:16366,1.0,1.0
#130:16380,1.0,1.0
#131:16377,3.0,1.0
#132:16371,5.0,1.0
#133:16367,5.0,1.0
#130:16381,5.0,1.0
#131:16378,5.0,0.0
#131:16379,1.0,0.0
#133:16369,1.0,0.0
#132:16375,5.0,0.0
#133:16379,4.0,1.0
#130:16393,3.0,0.0
#131:16390,3.0,0.0
#132:16384,3.0,1.0
#130:16394,4.0,0.0
#133:16412,5.0,0.0
#132:16420,5.0,0.0
#132:16454,3.0,0.0
#133:16450,2.0,1.0
#131:16464,5.0,0.0
#132:16458,5.0,0.0
#130:16468,5.0,0.0
#130:16483,5.0,0.0
#133:16470,5.0,-1.0
#132:16475,5.0,-1.0
#132:16476,5.0,-1.0
#133:16472,5.0,-1.0
#133:16562,5.0,-1.0
#130:16576,5.0,-1.0
#131:16573,5.0,-1.0
#132:16567,5.0,-1.0
#132:16568,5.0,0.0
#133:16564,5.0,0.0
#132:16592,5.0,0.0
#133:16588,3.0,1.0
#130:16602,5.0,0.0
#131:16599,3.0,1.0
#132:16593,5.0,0.0
#131:16601,5.0,0.0
#132:16599,4.0,0.0
#133:16595,4.0,1.0
#132:16600,5.0,0.0
#132:16603,5.0,0.0
#133:16619,5.0,1.0
#130:16633,5.0,0.0
#131:16630,5.0,1.0
#132:16624,5.0,0.0
#130:16694,4.0,1.0
#130:16712,5.0,0.0
#130:16718,2.0,1.0
#131:16715,2.0,1.0
#132:16709,3.0,1.0
#133:16705,3.0,1.0
#130:16719,3.0,1.0
#130:16725,5.0,-1.0
#131:16722,5.0,-1.0
#131:16735,5.0,1.0
#130:16748,3.0,1.0
#132:16739,3.0,0.0
#133:16735,4.0,1.0
#130:16757,5.0,1.0
#133:16754,3.0,1.0
#130:16768,3.0,0.0
#131:16765,4.0,0.0
#133:16766,5.0,-1.0
#131:16782,5.0,1.0
#132:16776,5.0,1.0
#131:16790,3.0,1.0
#132:16784,3.0,0.0
#133:16780,2.0,0.0
#132:16786,5.0,1.0
#133:16782,5.0,0.0
#133:16787,5.0,-1.0
#133:16788,4.0,1.0
#130:16802,3.0,0.0
#131:16804,5.0,0.0
#133:16797,5.0,1.0
#132:16802,5.0,1.0
#133:16798,4.0,1.0
#131:16809,3.0,1.0
#133:16811,3.0,1.0
#130:16825,4.0,0.0
#131:16825,5.0,1.0
#133:16837,1.0,1.0
#130:16851,1.0,1.0
#132:16842,1.0,1.0
#133:16838,1.0,1.0
#130:16852,1.0,0.0
#131:16850,5.0,-1.0
#130:16874,5.0,1.0
#131:16871,4.0,0.0
#132:16865,4.0,0.0
#133:16861,4.0,1.0
#131:16872,4.0,0.0
#130:16876,4.0,1.0
#133:16868,5.0,0.0
#130:16885,3.0,0.0
#130:16930,4.0,0.0
#131:16927,5.0,0.0
#132:16921,5.0,0.0
#133:16917,5.0,0.0
#130:16931,5.0,0.0
#133:16918,5.0,0.0
#130:16932,5.0,0.0
#132:16923,3.0,0.0
#130:16933,4.0,0.0
#132:16928,5.0,0.0
#133:16926,4.0,0.0
#130:16940,4.0,0.0
#132:16940,5.0,0.0
#133:16936,5.0,0.0
#130:16950,3.0,0.0
#130:16958,3.0,1.0
#131:16955,3.0,1.0
#133:16945,2.0,0.0
#133:16946,4.0,1.0
#132:17039,5.0,0.0
#132:17040,5.0,1.0
#133:17036,5.0,0.0
#131:17047,2.0,0.0
#132:17065,5.0,1.0
#131:17111,5.0,1.0
#132:17105,3.0,0.0
#130:17115,5.0,-1.0
#131:17112,5.0,-1.0
#132:17106,5.0,-1.0
#133:17101,5.0,-1.0
#131:17116,3.0,0.0
#133:17105,3.0,1.0
#131:17117,4.0,1.0
#131:17119,5.0,1.0
#133:17118,4.0,0.0
#131:17144,5.0,1.0
#133:17143,5.0,-1.0
#130:17158,5.0,-1.0
#131:17155,5.0,-1.0
#131:17164,4.0,1.0
#133:17153,2.0,1.0
#132:17160,5.0,0.0
#130:17170,5.0,1.0
#132:17161,4.0,0.0
#133:17156,4.0,1.0
#132:17168,4.0,0.0
#130:17178,3.0,1.0
#131:17175,3.0,0.0
#132:17169,3.0,1.0
#133:17164,3.0,0.0
#133:17193,5.0,1.0
#130:17218,5.0,1.0
#133:17231,4.0,1.0
#131:17243,4.0,0.0
#132:17237,3.0,0.0
#130:17247,3.0,1.0
#130:17248,4.0,0.0
#133:17234,3.0,0.0
#131:17246,4.0,0.0
#133:17235,4.0,0.0
#130:17253,4.0,1.0
#131:17250,3.0,0.0
#130:17279,5.0,-1.0
#132:17269,5.0,-1.0
#131:17302,5.0,0.0
#130:17310,3.0,1.0
#132:17300,3.0,1.0
#131:17308,5.0,1.0
#133:17296,5.0,0.0
#131:17329,5.0,-1.0
#131:17349,-1.0,-1.0
#131:17372,5.0,1.0
#131:17377,4.0,0.0
#131:17379,5.0,1.0
#133:17367,5.0,1.0
#132:17383,5.0,1.0
#131:17425,4.0,0.0
#132:17418,4.0,1.0
#133:17413,4.0,0.0
#132:17435,5.0,0.0
#133:17430,5.0,0.0
#131:17443,5.0,0.0
#132:17436,5.0,0.0
#133:17431,5.0,0.0
#131:17444,5.0,0.0
#133:17449,5.0,-1.0
#130:17465,5.0,-1.0
#131:17485,5.0,0.0
#133:17473,5.0,0.0
#130:17489,5.0,0.0
#130:17497,5.0,0.0
#131:17494,5.0,1.0
#132:17487,5.0,0.0
#131:17521,5.0,1.0
#130:17525,5.0,0.0
#131:17523,3.0,1.0
#133:17511,5.0,0.0
#131:17545,4.0,0.0
#132:17538,4.0,0.0
#130:17552,5.0,0.0
#133:17537,5.0,0.0
#130:17563,5.0,0.0
#131:17560,4.0,1.0
#131:17561,4.0,0.0
#133:17572,5.0,-1.0
#132:17592,5.0,-1.0
#133:17587,5.0,-1.0
#131:17611,2.0,0.0
#132:17608,4.0,0.0
#133:17604,5.0,1.0
#132:17637,1.0,1.0
#133:17632,2.0,0.0
#133:17633,4.0,0.0
#130:17725,1.0,0.0
#131:17722,1.0,0.0
#132:17715,1.0,0.0
#133:17710,4.0,0.0
#130:17726,3.0,-1.0
#131:17723,4.0,0.0
#132:17716,1.0,-1.0
#133:17711,1.0,-1.0
#130:17727,1.0,-1.0
#131:17724,2.0,-1.0
#132:17717,2.0,-1.0
#133:17712,1.0,-1.0
#130:17728,2.0,0.0
#131:17725,1.0,0.0
#132:17718,1.0,0.0
#130:17729,2.0,0.0
#131:17726,1.0,0.0
#132:17719,1.0,0.0
#133:17714,2.0,0.0
#130:17730,3.0,1.0
#131:17727,3.0,1.0
#132:17720,3.0,0.0
#133:17715,2.0,0.0
#130:17731,1.0,-1.0
#131:17728,1.0,0.0
#132:17721,1.0,-1.0
#133:17716,1.0,0.0
#130:17732,1.0,0.0
#131:17729,1.0,-1.0
#132:17722,1.0,-1.0
#133:17717,1.0,0.0
#130:17733,1.0,1.0
#131:17730,1.0,-1.0
#132:17723,2.0,0.0
#133:17718,2.0,0.0
#130:17734,2.0,1.0
#131:17731,5.0,0.0
#132:17724,2.0,0.0
#133:17719,3.0,0.0
#131:17732,2.0,0.0
#133:17720,2.0,0.0
#131:17733,3.0,1.0
#133:17721,2.0,0.0
#131:17734,2.0,1.0
#131:17740,4.0,1.0
#133:17731,5.0,0.0
#130:17747,5.0,1.0
#131:17744,5.0,0.0
#131:17842,4.0,1.0
#132:17902,5.0,-1.0
#133:17897,5.0,-1.0
#130:17913,5.0,-1.0
#131:17910,5.0,-1.0
#132:17903,5.0,-1.0
#130:17919,5.0,0.0
#131:17916,4.0,1.0
#132:17909,4.0,0.0
#133:17904,4.0,0.0
#132:17931,4.0,0.0
#133:17926,3.0,1.0
#130:17942,3.0,0.0
#131:17939,3.0,0.0
#132:17932,2.0,0.0
#133:17927,5.0,0.0
#133:17928,4.0,1.0
#130:17944,2.0,1.0
#131:17941,4.0,0.0
#132:17934,4.0,0.0
#132:17936,4.0,0.0
#133:17931,4.0,0.0
#130:17947,4.0,0.0
#131:17944,4.0,-1.0
#132:17937,4.0,0.0
#133:17932,4.0,0.0
#133:17936,4.0,0.0
#130:17952,5.0,1.0
#131:17950,3.0,0.0
#132:17943,3.0,0.0
#132:17962,3.0,0.0
#133:17964,4.0,1.0
#130:17980,3.0,0.0
#131:17977,4.0,0.0
#133:17965,4.0,1.0
#131:17978,4.0,0.0
#133:17966,4.0,0.0
#130:17982,4.0,0.0
#132:17972,5.0,0.0
#132:17973,2.0,0.0
#133:17968,2.0,0.0
#130:17984,4.0,0.0
#133:17969,2.0,1.0
#130:17985,1.0,0.0
#130:17988,4.0,0.0
#132:17978,4.0,0.0
#133:17973,4.0,0.0
#130:17989,3.0,1.0
#131:17986,4.0,0.0
#132:17979,5.0,0.0
#131:17988,4.0,0.0
#132:17981,4.0,0.0
#130:17992,4.0,0.0
#131:17991,5.0,0.0
#133:18033,5.0,-1.0
#132:18038,5.0,1.0
#130:18049,5.0,1.0
#131:18087,3.0,1.0
#132:18080,3.0,1.0
#133:18075,3.0,1.0
#130:18091,4.0,0.0
#131:18088,3.0,1.0
#132:18081,3.0,0.0
#133:18082,5.0,0.0
#130:18122,4.0,1.0
#131:18119,4.0,0.0
#132:18112,4.0,1.0
#130:18123,4.0,0.0
#131:18120,4.0,1.0
#132:18113,5.0,0.0
#133:18108,4.0,1.0
#130:18124,4.0,0.0
#131:18134,4.0,0.0
#133:18123,4.0,0.0
#133:18151,4.0,0.0
#132:18159,4.0,0.0
#132:18178,5.0,0.0
#133:18173,5.0,1.0
#130:18189,5.0,1.0
#131:18186,5.0,0.0
#130:18209,5.0,1.0
#131:18206,5.0,0.0
#132:18199,5.0,1.0
#133:18194,5.0,0.0
#131:18208,5.0,0.0
#130:18212,5.0,-1.0
#131:18209,5.0,-1.0
#133:18280,5.0,0.0
#131:18308,5.0,1.0
#133:18325,4.0,1.0
#130:18392,1.0,1.0
#131:18389,3.0,0.0
#133:18378,5.0,1.0
#133:18379,5.0,1.0
#133:18382,5.0,0.0
#131:18433,5.0,1.0
#132:18426,5.0,1.0
#133:18434,5.0,1.0
#130:18450,5.0,1.0
#133:18479,5.0,1.0
#130:18495,4.0,1.0
#131:18492,5.0,0.0
#132:18485,5.0,1.0
#130:18496,5.0,0.0
#132:18486,5.0,0.0
#131:18494,3.0,0.0
#132:18487,3.0,0.0
#133:18482,3.0,0.0
#130:18498,3.0,0.0
#131:18495,3.0,0.0
#132:18488,3.0,0.0
#133:18483,4.0,0.0
#130:18499,3.0,0.0
#131:18496,4.0,0.0
#130:18544,5.0,1.0
#133:18578,3.0,1.0
#130:18594,5.0,1.0
#131:18591,5.0,0.0
#132:18584,5.0,0.0
#133:18579,5.0,0.0
#131:18592,5.0,1.0
#130:18596,2.0,1.0
#132:18586,5.0,0.0
#133:18581,5.0,0.0
#130:18597,4.0,0.0
#132:18587,4.0,1.0
#133:18582,4.0,1.0
#133:18596,5.0,1.0
#130:18612,5.0,1.0
#131:18609,4.0,1.0
#130:18639,5.0,1.0
#130:18646,4.0,0.0
#131:18694,5.0,1.0
#133:18689,5.0,1.0
#131:18702,5.0,0.0
#132:18698,3.0,0.0
#133:18705,5.0,0.0
#131:18777,4.0,1.0
#133:18766,4.0,0.0
#130:18783,3.0,0.0
#131:18784,5.0,1.0
#132:18777,5.0,1.0
